"id","country","gender","device","group","converted","total_spent"
"1042116","BRA","F","Android","A","0","0.00"
"1006304","MEX","F","Android","A","0","0.00"
"1035774","FRA","F","Android","A","0","0.00"
"1035052","DEU","F","IOS","B","1","248.97"
"1016475","DEU","NA","IOS","A","0","0.00"
"1011828","MEX","M","IOS","B","0","0.00"
"1006872","CAN","F","Android","B","0","0.00"
"1019439","USA","NA","Android","B","0","0.00"
"1047817","ESP","F","Android","B","0","0.00"
"1007218","USA","F","Android","B","1","87.99"
"1001669","USA","F","Android","A","0","0.00"
"1027464","CAN","M","Android","A","0","0.00"
"1014589","FRA","F","Android","A","0","0.00"
"1047805","BRA","NA","Android","A","0","0.00"
"1043901","BRA","M","Android","A","0","0.00"
"1037657","BRA","M","Android","B","0","0.00"
"1031201","USA","F","IOS","A","0","0.00"
"1049913","BRA","F","IOS","B","0","0.00"
"1047365","BRA","M","Android","A","0","0.00"
"1029081","TUR","M","Android","A","0","0.00"
"1005135","MEX","F","Android","A","0","0.00"
"1035347","MEX","NA","Android","A","0","0.00"
"1018720","USA","M","IOS","A","0","0.00"
"1039121","USA","F","Android","B","0","0.00"
"1035216","USA","M","IOS","A","0","0.00"
"1017186","USA","M","Android","A","0","0.00"
"1023232","BRA","F","IOS","A","0","0.00"
"1037313","BRA","M","IOS","A","0","0.00"
"1038422","USA","F","Android","A","0","0.00"
"1036405","USA","M","Android","B","0","0.00"
"1035416","USA","F","IOS","B","0","0.00"
"1005634","MEX","M","IOS","A","0","0.00"
"1010853","CAN","F","Android","B","0","0.00"
"1037826","TUR","M","Android","B","0","0.00"
"1013435","BRA","F","Android","A","0","0.00"
"1039186","BRA","NA","IOS","A","0","0.00"
"1002465","BRA","M","Android","A","0","0.00"
"1049533","USA","F","IOS","A","0","0.00"
"1010498","USA","F","Android","A","0","0.00"
"1043856","MEX","F","IOS","A","0","0.00"
"1024603","TUR","F","IOS","A","0","0.00"
"1025259","BRA","M","Android","B","0","0.00"
"1041730","USA","F","Android","B","0","0.00"
"1018137","TUR","NA","IOS","B","0","0.00"
"1006677","USA","F","Android","A","0","0.00"
"1033832","ESP","F","Android","A","0","0.00"
"1007321","CAN","M","Android","A","0","0.00"
"1020018","BRA","M","Android","B","0","0.00"
"1043135","USA","NA","Android","A","0","0.00"
"1026392","DEU","F","IOS","A","0","0.00"
"1004422","TUR","O","Android","A","0","0.00"
"1022716","FRA","M","Android","A","0","0.00"
"1022035","TUR","M","IOS","A","0","0.00"
"1032154","TUR","M","Android","A","0","0.00"
"1047459","ESP","F","IOS","B","1","100.72"
"1049101","CAN","M","Android","A","0","0.00"
"1043752","FRA","M","Android","A","0","0.00"
"1030560","TUR","M","IOS","B","0","0.00"
"1047733","TUR","NA","Android","B","0","0.00"
"1012455","MEX","M","Android","B","0","0.00"
"1018681","DEU","M","Android","B","0","0.00"
"1003671","CAN","F","IOS","B","0","0.00"
"1031716","TUR","F","IOS","B","0","0.00"
"1039689","BRA","F","IOS","B","0","0.00"
"1032071","BRA","M","IOS","B","0","0.00"
"1009913","BRA","M","IOS","A","0","0.00"
"1007378","USA","M","Android","A","0","0.00"
"1023715","USA","M","Android","A","0","0.00"
"1006050","FRA","F","Android","A","0","0.00"
"1042460","DEU","M","IOS","A","0","0.00"
"1039438","USA","M","Android","B","0","0.00"
"1019536","BRA","F","Android","A","0","0.00"
"1043110","BRA","F","Android","B","0","0.00"
"1028450","BRA","NA","Android","B","0","0.00"
"1015425","USA","F","Android","A","0","0.00"
"1009829","BRA","M","Android","B","0","0.00"
"1028425","BRA","M","Android","B","0","0.00"
"1005946","MEX","NA","Android","B","0","0.00"
"1027354","BRA","NA","Android","B","0","0.00"
"1045152","TUR","M","Android","B","0","0.00"
"1022048","MEX","NA","Android","B","0","0.00"
"1010319","BRA","NA","IOS","A","0","0.00"
"1029629","FRA","F","Android","B","0","0.00"
"1022357","USA","F","Android","B","0","0.00"
"1004675","USA","M","Android","A","0","0.00"
"1012917","CAN","M","Android","B","0","0.00"
"1007794","AUS","M","IOS","B","0","0.00"
"1023113","USA","M","IOS","A","0","0.00"
"1014716","ESP","NA","IOS","B","0","0.00"
"1036958","USA","M","Android","B","0","0.00"
"1007908","FRA","F","IOS","A","1","52.27"
"1009493","MEX","M","Android","A","0","0.00"
"1039459","NA","NA","IOS","B","0","0.00"
"1028611","NA","M","Android","B","0","0.00"
"1044105","USA","M","IOS","A","0","0.00"
"1005929","TUR","O","Android","B","0","0.00"
"1000838","GBR","F","IOS","B","0","0.00"
"1039551","USA","M","Android","A","0","0.00"
"1048342","USA","M","IOS","B","0","0.00"
"1030287","GBR","F","IOS","A","0","0.00"
"1019534","FRA","M","Android","B","0","0.00"
"1044749","BRA","F","Android","B","0","0.00"
"1006282","MEX","M","Android","A","0","0.00"
"1029518","USA","F","Android","A","0","0.00"
"1037373","GBR","M","IOS","B","0","0.00"
"1020310","CAN","F","Android","B","0","0.00"
"1042600","NA","F","IOS","B","0","0.00"
"1034646","USA","F","IOS","A","0","0.00"
"1003629","DEU","NA","IOS","A","0","0.00"
"1046383","BRA","F","Android","B","0","0.00"
"1037551","BRA","M","IOS","A","0","0.00"
"1021971","USA","M","Android","B","0","0.00"
"1048683","USA","M","IOS","A","0","0.00"
"1046197","BRA","M","Android","B","0","0.00"
"1022524","CAN","F","Android","B","0","0.00"
"1045557","BRA","F","Android","A","0","0.00"
"1037597","USA","M","IOS","A","0","0.00"
"1032141","USA","M","IOS","A","1","128.52"
"1039726","USA","F","Android","A","0","0.00"
"1017621","USA","NA","IOS","A","0","0.00"
"1038122","DEU","F","Android","B","0","0.00"
"1002208","GBR","M","Android","A","0","0.00"
"1011542","USA","NA","Android","A","0","0.00"
"1026936","USA","NA","Android","A","0","0.00"
"1033663","BRA","M","Android","A","0","0.00"
"1046014","BRA","F","Android","A","0","0.00"
"1024463","GBR","M","Android","A","0","0.00"
"1005458","USA","F","Android","A","0","0.00"
"1015345","BRA","O","Android","A","0","0.00"
"1040825","BRA","O","Android","A","0","0.00"
"1007630","USA","M","IOS","A","0","0.00"
"1046527","USA","F","IOS","A","0","0.00"
"1046008","MEX","M","Android","A","0","0.00"
"1019843","MEX","M","IOS","A","0","0.00"
"1024229","MEX","NA","Android","B","0","0.00"
"1023266","TUR","M","Android","B","0","0.00"
"1014087","DEU","M","IOS","B","0","0.00"
"1043084","CAN","M","Android","B","0","0.00"
"1029532","FRA","F","Android","B","0","0.00"
"1020949","BRA","M","IOS","B","0","0.00"
"1001631","BRA","M","IOS","A","0","0.00"
"1045331","USA","F","IOS","A","0","0.00"
"1006487","DEU","F","Android","B","0","0.00"
"1013998","BRA","F","IOS","B","0","0.00"
"1049037","DEU","NA","IOS","A","0","0.00"
"1010965","MEX","M","IOS","A","0","0.00"
"1011428","BRA","M","Android","A","0","0.00"
"1044540","GBR","F","Android","B","0","0.00"
"1033104","BRA","M","Android","B","0","0.00"
"1030884","BRA","F","IOS","A","0","0.00"
"1046505","TUR","NA","Android","A","0","0.00"
"1041868","BRA","O","Android","B","0","0.00"
"1010973","GBR","M","Android","B","0","0.00"
"1042525","BRA","M","IOS","B","0","0.00"
"1024908","MEX","F","IOS","B","1","75.19"
"1022333","USA","M","Android","B","0","0.00"
"1008315","NA","F","IOS","B","0","0.00"
"1013231","MEX","M","Android","B","0","0.00"
"1031715","TUR","M","Android","A","0","0.00"
"1017216","USA","NA","Android","B","0","0.00"
"1019541","BRA","F","IOS","A","0","0.00"
"1034499","USA","F","Android","A","0","0.00"
"1026712","BRA","M","Android","B","0","0.00"
"1026873","USA","M","IOS","B","1","27.92"
"1036937","USA","O","Android","B","0","0.00"
"1019745","USA","F","Android","A","0","0.00"
"1033419","MEX","F","IOS","B","0","0.00"
"1004680","CAN","F","IOS","B","0","0.00"
"1004741","TUR","M","IOS","B","0","0.00"
"1030726","MEX","F","IOS","B","0","0.00"
"1029460","AUS","M","Android","A","0","0.00"
"1045618","ESP","F","IOS","A","1","124.86"
"1031107","FRA","M","Android","B","0","0.00"
"1037904","BRA","NA","IOS","B","0","0.00"
"1043536","USA","F","IOS","A","0","0.00"
"1034114","USA","F","IOS","A","0","0.00"
"1037652","TUR","M","IOS","B","0","0.00"
"1020600","USA","NA","Android","A","0","0.00"
"1028496","GBR","NA","IOS","A","0","0.00"
"1009700","USA","F","Android","A","0","0.00"
"1004670","BRA","M","Android","B","0","0.00"
"1011019","BRA","M","Android","A","0","0.00"
"1027801","MEX","F","Android","A","1","35.99"
"1027445","FRA","F","IOS","A","0","0.00"
"1015873","MEX","M","Android","A","0","0.00"
"1047493","USA","M","Android","B","0","0.00"
"1010478","USA","NA","Android","B","0","0.00"
"1046499","FRA","M","IOS","A","0","0.00"
"1015500","GBR","M","Android","A","0","0.00"
"1036312","BRA","M","Android","B","0","0.00"
"1026670","BRA","F","Android","A","0","0.00"
"1005518","BRA","NA","IOS","A","0","0.00"
"1003611","MEX","NA","Android","B","0","0.00"
"1017247","USA","M","Android","A","0","0.00"
"1038877","FRA","F","IOS","A","0","0.00"
"1016860","USA","NA","Android","A","0","0.00"
"1002830","DEU","F","Android","A","0","0.00"
"1040604","USA","M","Android","A","0","0.00"
"1030404","MEX","M","IOS","A","0","0.00"
"1014650","FRA","M","Android","A","0","0.00"
"1011853","BRA","M","Android","B","0","0.00"
"1041434","USA","F","IOS","A","0","0.00"
"1041291","USA","F","Android","A","0","0.00"
"1034030","USA","F","Android","A","0","0.00"
"1003549","BRA","M","Android","A","0","0.00"
"1048987","MEX","F","IOS","A","0","0.00"
"1048267","USA","M","Android","B","0","0.00"
"1032233","DEU","F","IOS","B","0","0.00"
"1044977","BRA","M","Android","B","0","0.00"
"1031782","USA","NA","IOS","A","0","0.00"
"1018392","USA","M","IOS","B","0","0.00"
"1023914","BRA","F","IOS","A","0","0.00"
"1035663","GBR","M","Android","A","0","0.00"
"1029241","BRA","F","Android","B","0","0.00"
"1026542","GBR","M","IOS","A","0","0.00"
"1047697","FRA","F","IOS","A","0","0.00"
"1012260","USA","M","IOS","B","0","0.00"
"1012101","GBR","F","Android","A","0","0.00"
"1017363","MEX","NA","Android","B","0","0.00"
"1001211","DEU","F","Android","A","0","0.00"
"1037349","USA","O","IOS","A","0","0.00"
"1016199","USA","O","Android","B","0","0.00"
"1045186","USA","M","IOS","A","0","0.00"
"1016413","DEU","NA","Android","B","0","0.00"
"1008892","DEU","F","Android","A","0","0.00"
"1029191","USA","M","Android","B","0","0.00"
"1028965","MEX","O","Android","B","0","0.00"
"1040291","BRA","F","Android","B","0","0.00"
"1033053","FRA","F","IOS","B","0","0.00"
"1007989","MEX","NA","IOS","B","0","0.00"
"1047653","ESP","F","Android","B","0","0.00"
"1033257","BRA","M","IOS","A","0","0.00"
"1027761","GBR","M","Android","B","0","0.00"
"1013993","USA","M","Android","B","0","0.00"
"1022312","BRA","NA","Android","A","0","0.00"
"1031273","TUR","F","Android","B","1","38.10"
"1010371","BRA","F","Android","B","0","0.00"
"1020451","MEX","M","IOS","B","0","0.00"
"1049934","MEX","M","Android","A","0","0.00"
"1010496","USA","F","Android","B","1","61.12"
"1009946","BRA","F","Android","A","0","0.00"
"1044510","TUR","M","Android","B","0","0.00"
"1003501","USA","M","IOS","B","0","0.00"
"1003861","DEU","M","Android","A","0","0.00"
"1008244","MEX","O","Android","A","0","0.00"
"1019205","MEX","F","Android","B","0","0.00"
"1002763","USA","NA","Android","B","0","0.00"
"1036261","GBR","F","Android","A","0","0.00"
"1005881","DEU","F","Android","B","0","0.00"
"1009561","FRA","F","Android","A","0","0.00"
"1009419","USA","M","IOS","B","0","0.00"
"1020894","DEU","M","Android","B","0","0.00"
"1043367","CAN","NA","IOS","B","0","0.00"
"1019261","BRA","M","Android","B","0","0.00"
"1011427","ESP","NA","IOS","B","0","0.00"
"1022944","MEX","M","Android","A","0","0.00"
"1020077","MEX","M","Android","B","0","0.00"
"1008322","GBR","M","IOS","B","0","0.00"
"1048319","USA","M","Android","B","0","0.00"
"1008272","CAN","M","IOS","A","0","0.00"
"1038935","ESP","F","Android","B","0","0.00"
"1026145","DEU","M","Android","A","0","0.00"
"1012661","CAN","M","IOS","B","0","0.00"
"1013801","USA","M","Android","A","0","0.00"
"1049129","BRA","F","IOS","B","0","0.00"
"1031349","TUR","M","IOS","A","0","0.00"
"1000181","USA","F","IOS","A","0","0.00"
"1030440","USA","M","Android","A","0","0.00"
"1016930","USA","F","IOS","B","0","0.00"
"1011781","USA","F","Android","A","0","0.00"
"1023286","BRA","F","Android","B","0","0.00"
"1049350","BRA","F","Android","A","0","0.00"
"1029545","BRA","M","Android","B","0","0.00"
"1017136","CAN","M","Android","A","0","0.00"
"1004348","AUS","F","Android","B","0","0.00"
"1045916","USA","F","Android","B","0","0.00"
"1017375","FRA","M","IOS","A","0","0.00"
"1015097","MEX","M","Android","A","0","0.00"
"1017706","DEU","F","Android","B","0","0.00"
"1017271","USA","F","Android","A","0","0.00"
"1041485","USA","NA","Android","B","0","0.00"
"1004469","TUR","F","IOS","A","0","0.00"
"1038343","TUR","M","Android","A","0","0.00"
"1035182","FRA","M","Android","A","0","0.00"
"1008643","NA","F","Android","B","0","0.00"
"1048964","BRA","F","IOS","B","0","0.00"
"1036826","DEU","NA","Android","B","0","0.00"
"1002220","USA","M","Android","A","0","0.00"
"1030285","USA","NA","Android","B","0","0.00"
"1049593","USA","F","IOS","A","0","0.00"
"1016863","USA","M","IOS","B","0","0.00"
"1030987","FRA","F","Android","B","0","0.00"
"1025948","USA","O","IOS","B","0","0.00"
"1018688","BRA","F","IOS","B","0","0.00"
"1011969","MEX","M","Android","B","0","0.00"
"1043274","FRA","M","Android","A","0","0.00"
"1033394","USA","M","IOS","B","1","58.70"
"1034862","BRA","M","Android","A","0","0.00"
"1013413","BRA","F","Android","B","0","0.00"
"1001906","BRA","NA","IOS","A","0","0.00"
"1016219","USA","F","NA","A","0","0.00"
"1049657","DEU","M","Android","B","0","0.00"
"1011005","MEX","M","Android","B","0","0.00"
"1006406","USA","M","Android","A","0","0.00"
"1047304","AUS","NA","Android","A","0","0.00"
"1015676","DEU","M","Android","A","0","0.00"
"1010598","GBR","F","IOS","B","0","0.00"
"1030136","USA","F","Android","A","0","0.00"
"1012263","USA","F","Android","B","0","0.00"
"1041336","USA","M","Android","B","0","0.00"
"1026069","BRA","NA","Android","A","0","0.00"
"1022177","MEX","F","IOS","A","0","0.00"
"1015980","DEU","F","Android","B","0","0.00"
"1026718","BRA","F","Android","A","0","0.00"
"1030931","USA","F","Android","A","0","0.00"
"1016835","TUR","F","Android","B","0","0.00"
"1031038","FRA","NA","IOS","A","0","0.00"
"1006930","USA","F","Android","B","0","0.00"
"1011645","USA","M","Android","B","0","0.00"
"1001581","DEU","M","Android","B","0","0.00"
"1039862","TUR","M","Android","A","0","0.00"
"1002099","DEU","F","Android","A","0","0.00"
"1035797","USA","F","Android","B","0","0.00"
"1017873","USA","F","IOS","B","0","0.00"
"1047924","MEX","O","Android","A","0","0.00"
"1015359","DEU","M","Android","A","0","0.00"
"1028554","USA","M","IOS","B","1","56.33"
"1028732","MEX","M","Android","A","0","0.00"
"1021261","USA","F","Android","B","0","0.00"
"1000228","USA","F","IOS","B","0","0.00"
"1041615","ESP","M","IOS","A","0","0.00"
"1016004","BRA","F","Android","A","0","0.00"
"1028228","BRA","NA","IOS","A","0","0.00"
"1013271","MEX","F","Android","B","0","0.00"
"1042312","BRA","F","Android","B","0","0.00"
"1030546","MEX","M","IOS","B","0","0.00"
"1000899","DEU","NA","IOS","A","0","0.00"
"1045961","MEX","M","Android","B","0","0.00"
"1035219","MEX","M","IOS","A","0","0.00"
"1033114","USA","F","IOS","B","0","0.00"
"1043891","TUR","NA","Android","B","0","0.00"
"1026855","USA","M","Android","A","0","0.00"
"1026735","TUR","M","Android","A","0","0.00"
"1040661","BRA","M","Android","B","0","0.00"
"1038980","MEX","M","IOS","B","0","0.00"
"1027812","BRA","M","Android","A","0","0.00"
"1027134","MEX","NA","Android","A","0","0.00"
"1012254","USA","M","IOS","A","0","0.00"
"1008983","DEU","M","Android","B","0","0.00"
"1018643","USA","M","Android","B","0","0.00"
"1019412","MEX","NA","Android","B","0","0.00"
"1046671","MEX","F","IOS","B","0","0.00"
"1040333","TUR","O","Android","A","0","0.00"
"1007719","USA","M","IOS","B","0","0.00"
"1026849","USA","M","IOS","B","0","0.00"
"1022724","MEX","F","Android","B","0","0.00"
"1018626","USA","F","IOS","B","0","0.00"
"1035865","MEX","M","Android","A","0","0.00"
"1034024","ESP","F","Android","B","0","0.00"
"1024535","BRA","M","Android","A","0","0.00"
"1043723","FRA","M","Android","B","0","0.00"
"1031361","USA","NA","Android","B","0","0.00"
"1006927","USA","F","IOS","A","0","0.00"
"1030542","GBR","F","Android","B","0","0.00"
"1014866","USA","NA","IOS","B","0","0.00"
"1017023","DEU","M","Android","A","0","0.00"
"1001807","MEX","NA","Android","B","0","0.00"
"1021211","BRA","F","Android","B","0","0.00"
"1044199","USA","F","Android","A","0","0.00"
"1011016","GBR","F","IOS","A","0","0.00"
"1013355","TUR","F","Android","B","0","0.00"
"1022683","CAN","M","Android","B","0","0.00"
"1032266","USA","M","IOS","B","0","0.00"
"1015149","MEX","F","Android","A","0","0.00"
"1005660","USA","M","Android","B","0","0.00"
"1027534","GBR","M","Android","A","0","0.00"
"1032432","BRA","F","Android","B","0","0.00"
"1025275","MEX","F","Android","A","0","0.00"
"1043992","BRA","M","Android","B","0","0.00"
"1015231","USA","F","Android","B","0","0.00"
"1030474","USA","F","Android","A","0","0.00"
"1028891","DEU","F","Android","B","0","0.00"
"1016997","NA","F","IOS","A","0","0.00"
"1014355","CAN","NA","IOS","A","0","0.00"
"1036542","BRA","M","IOS","B","0","0.00"
"1018289","FRA","M","Android","A","0","0.00"
"1030937","MEX","M","Android","A","0","0.00"
"1031684","DEU","M","IOS","B","0","0.00"
"1028784","USA","F","Android","A","0","0.00"
"1014017","BRA","NA","IOS","A","0","0.00"
"1001102","BRA","NA","IOS","B","0","0.00"
"1037944","MEX","F","Android","B","0","0.00"
"1027622","BRA","F","Android","A","0","0.00"
"1048441","BRA","F","IOS","A","0","0.00"
"1008417","TUR","F","Android","A","0","0.00"
"1000356","GBR","F","IOS","A","0","0.00"
"1000283","USA","M","IOS","B","0","0.00"
"1036284","TUR","M","Android","A","0","0.00"
"1013084","TUR","NA","IOS","B","1","102.98"
"1019855","DEU","F","Android","B","0","0.00"
"1040223","FRA","NA","Android","A","0","0.00"
"1039351","GBR","F","Android","B","0","0.00"
"1043737","USA","F","IOS","B","0","0.00"
"1000285","NA","F","IOS","A","0","0.00"
"1024466","CAN","NA","Android","B","0","0.00"
"1024507","CAN","F","IOS","B","0","0.00"
"1038454","GBR","M","IOS","A","0","0.00"
"1020945","USA","M","IOS","B","0","0.00"
"1006750","TUR","O","IOS","A","0","0.00"
"1007753","AUS","F","Android","A","0","0.00"
"1026380","DEU","F","IOS","A","1","106.14"
"1017308","TUR","F","IOS","A","0","0.00"
"1002225","USA","M","Android","B","0","0.00"
"1006845","MEX","NA","Android","A","0","0.00"
"1026495","TUR","F","IOS","A","0","0.00"
"1010945","TUR","NA","Android","B","0","0.00"
"1017313","TUR","F","Android","B","0","0.00"
"1028298","BRA","NA","IOS","B","0","0.00"
"1029026","TUR","F","IOS","A","1","44.31"
"1034467","ESP","F","Android","A","0","0.00"
"1029231","GBR","M","Android","A","0","0.00"
"1008095","USA","NA","IOS","A","0","0.00"
"1030752","BRA","F","Android","B","0","0.00"
"1007114","USA","O","IOS","A","0","0.00"
"1030130","DEU","F","Android","B","0","0.00"
"1000619","USA","F","Android","A","0","0.00"
"1014947","USA","M","Android","B","0","0.00"
"1000969","USA","F","IOS","A","0","0.00"
"1001461","BRA","F","IOS","A","1","50.02"
"1024648","MEX","F","IOS","A","0","0.00"
"1011907","GBR","M","IOS","A","0","0.00"
"1001472","TUR","M","Android","A","0","0.00"
"1045717","TUR","F","IOS","B","0","0.00"
"1016368","BRA","F","Android","B","0","0.00"
"1043740","USA","M","Android","A","0","0.00"
"1021640","DEU","NA","Android","A","0","0.00"
"1014849","USA","M","Android","B","0","0.00"
"1046401","BRA","F","IOS","A","0","0.00"
"1000597","BRA","F","Android","B","0","0.00"
"1008981","BRA","F","IOS","B","0","0.00"
"1047030","MEX","F","Android","B","0","0.00"
"1013540","USA","M","Android","A","0","0.00"
"1031689","BRA","F","Android","A","0","0.00"
"1028712","USA","F","IOS","A","0","0.00"
"1038475","USA","M","Android","A","0","0.00"
"1024625","BRA","M","IOS","B","0","0.00"
"1021660","BRA","NA","Android","A","0","0.00"
"1016857","BRA","M","Android","B","0","0.00"
"1021100","BRA","M","Android","B","0","0.00"
"1020816","FRA","M","IOS","B","0","0.00"
"1001502","TUR","F","Android","A","0","0.00"
"1031855","USA","NA","IOS","B","1","26.20"
"1001955","MEX","M","IOS","B","0","0.00"
"1031045","MEX","M","Android","A","0","0.00"
"1014516","USA","M","Android","B","0","0.00"
"1014787","GBR","F","IOS","A","0","0.00"
"1032819","GBR","F","Android","B","0","0.00"
"1007687","TUR","M","IOS","A","0","0.00"
"1026010","GBR","F","IOS","B","0","0.00"
"1007957","TUR","F","Android","A","0","0.00"
"1019410","NA","F","Android","A","0","0.00"
"1049616","USA","NA","IOS","B","1","76.76"
"1047007","USA","F","IOS","B","1","99.13"
"1026396","USA","F","IOS","A","0","0.00"
"1028920","BRA","F","IOS","B","0","0.00"
"1042277","MEX","F","Android","B","0","0.00"
"1005316","DEU","NA","Android","A","0","0.00"
"1040514","NA","NA","Android","B","0","0.00"
"1023365","GBR","F","Android","A","0","0.00"
"1035740","FRA","M","IOS","B","0","0.00"
"1032155","USA","M","Android","A","0","0.00"
"1018830","FRA","M","Android","A","0","0.00"
"1003259","TUR","F","Android","B","0","0.00"
"1033557","FRA","F","IOS","B","1","38.90"
"1047952","FRA","M","IOS","B","0","0.00"
"1023018","GBR","F","Android","A","0","0.00"
"1012010","CAN","NA","IOS","B","0","0.00"
"1000008","BRA","F","Android","A","0","0.00"
"1049219","GBR","NA","IOS","A","0","0.00"
"1025864","USA","F","IOS","A","0","0.00"
"1010084","BRA","M","Android","B","0","0.00"
"1040160","BRA","M","Android","B","0","0.00"
"1026927","DEU","NA","IOS","B","0","0.00"
"1024332","MEX","M","IOS","A","0","0.00"
"1027107","USA","F","IOS","A","0","0.00"
"1038309","FRA","F","Android","A","0","0.00"
"1044054","CAN","F","Android","B","0","0.00"
"1038167","MEX","M","Android","B","0","0.00"
"1000869","USA","F","IOS","A","0","0.00"
"1039314","USA","F","Android","B","0","0.00"
"1027944","BRA","F","Android","B","0","0.00"
"1014507","ESP","M","IOS","A","0","0.00"
"1047348","USA","M","Android","B","0","0.00"
"1019795","USA","F","Android","A","0","0.00"
"1014110","MEX","F","Android","A","0","0.00"
"1049649","TUR","F","Android","A","0","0.00"
"1022260","BRA","F","Android","B","0","0.00"
"1010107","USA","NA","Android","B","0","0.00"
"1007374","USA","M","Android","A","0","0.00"
"1042936","USA","F","IOS","A","1","151.75"
"1034459","DEU","M","Android","B","0","0.00"
"1041537","BRA","F","Android","A","0","0.00"
"1032716","MEX","F","Android","A","0","0.00"
"1013145","USA","F","Android","B","0","0.00"
"1018389","USA","F","IOS","B","0","0.00"
"1016494","USA","F","Android","A","0","0.00"
"1007737","BRA","NA","Android","A","0","0.00"
"1004868","USA","M","Android","A","0","0.00"
"1044409","MEX","F","IOS","A","0","0.00"
"1044689","FRA","NA","Android","A","0","0.00"
"1043324","FRA","F","IOS","A","0","0.00"
"1021558","CAN","M","Android","B","0","0.00"
"1014138","MEX","M","Android","B","0","0.00"
"1008461","BRA","M","IOS","A","0","0.00"
"1002434","MEX","F","Android","B","0","0.00"
"1013942","USA","F","Android","B","0","0.00"
"1005930","TUR","F","Android","A","0","0.00"
"1040024","USA","NA","Android","B","0","0.00"
"1019682","TUR","NA","Android","B","0","0.00"
"1011560","TUR","F","Android","A","0","0.00"
"1015289","DEU","M","Android","B","0","0.00"
"1041361","USA","O","Android","B","0","0.00"
"1028589","CAN","M","Android","A","0","0.00"
"1048637","MEX","O","Android","A","0","0.00"
"1025389","MEX","M","IOS","A","0","0.00"
"1047025","GBR","NA","Android","A","0","0.00"
"1024799","MEX","F","Android","A","0","0.00"
"1014204","TUR","F","Android","A","0","0.00"
"1010469","FRA","F","Android","A","0","0.00"
"1020331","MEX","F","Android","B","0","0.00"
"1007877","USA","F","Android","B","0","0.00"
"1004098","BRA","O","Android","B","0","0.00"
"1042011","AUS","M","IOS","B","0","0.00"
"1000110","USA","M","Android","A","0","0.00"
"1031426","USA","F","Android","B","0","0.00"
"1034298","USA","M","Android","B","0","0.00"
"1008017","MEX","M","IOS","B","0","0.00"
"1019878","MEX","M","Android","B","0","0.00"
"1038896","BRA","M","Android","B","0","0.00"
"1042396","GBR","NA","IOS","B","1","127.74"
"1043568","USA","NA","IOS","B","0","0.00"
"1021427","MEX","M","Android","B","0","0.00"
"1033085","USA","F","IOS","A","0","0.00"
"1024613","GBR","F","Android","B","0","0.00"
"1030873","USA","F","Android","A","0","0.00"
"1038963","USA","M","Android","B","0","0.00"
"1024723","USA","NA","IOS","B","0","0.00"
"1041476","AUS","F","IOS","A","0","0.00"
"1022008","USA","M","Android","B","0","0.00"
"1039530","USA","NA","Android","A","0","0.00"
"1014095","USA","NA","Android","B","0","0.00"
"1008144","USA","M","IOS","A","0","0.00"
"1040262","USA","M","IOS","A","0","0.00"
"1018818","GBR","M","IOS","A","0","0.00"
"1044025","USA","M","Android","B","0","0.00"
"1026902","TUR","NA","IOS","A","0","0.00"
"1012193","TUR","F","Android","A","1","69.57"
"1022836","GBR","NA","IOS","A","0","0.00"
"1009984","TUR","F","Android","B","0","0.00"
"1039538","BRA","M","Android","A","0","0.00"
"1005041","USA","M","IOS","A","0","0.00"
"1049332","NA","F","IOS","B","0","0.00"
"1026561","BRA","F","IOS","A","0","0.00"
"1006654","USA","F","Android","A","0","0.00"
"1005347","DEU","F","Android","A","0","0.00"
"1025929","USA","F","Android","B","0","0.00"
"1045950","USA","F","IOS","A","0","0.00"
"1038500","BRA","M","Android","B","0","0.00"
"1037252","DEU","M","Android","A","0","0.00"
"1038751","TUR","M","IOS","B","0","0.00"
"1013832","MEX","F","Android","A","0","0.00"
"1014120","BRA","M","Android","B","0","0.00"
"1044167","USA","NA","IOS","B","1","39.36"
"1039835","DEU","M","Android","A","0","0.00"
"1013553","USA","M","IOS","B","0","0.00"
"1006745","GBR","NA","Android","B","0","0.00"
"1026530","TUR","F","Android","A","0","0.00"
"1015384","GBR","F","Android","A","0","0.00"
"1029430","USA","F","Android","A","0","0.00"
"1049935","BRA","M","Android","B","0","0.00"
"1046639","USA","NA","IOS","A","0","0.00"
"1025878","FRA","M","Android","B","0","0.00"
"1032859","FRA","NA","Android","B","0","0.00"
"1002607","BRA","F","Android","A","0","0.00"
"1033265","MEX","M","Android","B","0","0.00"
"1034439","TUR","F","IOS","B","0","0.00"
"1013810","BRA","M","Android","B","0","0.00"
"1039202","FRA","F","IOS","B","0","0.00"
"1011780","BRA","M","Android","A","0","0.00"
"1046101","MEX","M","Android","A","0","0.00"
"1043014","USA","M","IOS","B","0","0.00"
"1000326","TUR","F","Android","B","0","0.00"
"1028460","MEX","NA","Android","B","0","0.00"
"1006808","USA","NA","IOS","A","0","0.00"
"1011668","USA","O","IOS","A","0","0.00"
"1032278","TUR","F","Android","A","0","0.00"
"1023800","USA","M","Android","A","0","0.00"
"1002491","MEX","O","IOS","B","0","0.00"
"1038094","AUS","F","Android","A","0","0.00"
"1022353","BRA","M","IOS","A","0","0.00"
"1008755","FRA","NA","Android","A","0","0.00"
"1027394","GBR","M","Android","A","0","0.00"
